,Country,Lat,Long,Continent,Date,Confirmed,Deaths,Recovery,dTesting,Testing
13478,Luxembourg,49.8153,6.1296,Europe,2/1/20,0,0,0,0.0,0.0
13479,Luxembourg,49.8153,6.1296,Europe,2/2/20,0,0,0,0.0,0.0
13480,Luxembourg,49.8153,6.1296,Europe,2/3/20,0,0,0,0.0,0.0
13481,Luxembourg,49.8153,6.1296,Europe,2/4/20,0,0,0,0.0,0.0
13482,Luxembourg,49.8153,6.1296,Europe,2/5/20,0,0,0,0.0,0.0
13483,Luxembourg,49.8153,6.1296,Europe,2/6/20,0,0,0,0.0,0.0
13484,Luxembourg,49.8153,6.1296,Europe,2/7/20,0,0,0,0.0,0.0
13485,Luxembourg,49.8153,6.1296,Europe,2/8/20,0,0,0,0.0,0.0
13486,Luxembourg,49.8153,6.1296,Europe,2/9/20,0,0,0,0.0,0.0
13487,Luxembourg,49.8153,6.1296,Europe,2/10/20,0,0,0,0.0,0.0
13488,Luxembourg,49.8153,6.1296,Europe,2/11/20,0,0,0,0.0,0.0
13489,Luxembourg,49.8153,6.1296,Europe,2/12/20,0,0,0,0.0,0.0
13490,Luxembourg,49.8153,6.1296,Europe,2/13/20,0,0,0,0.0,0.0
13491,Luxembourg,49.8153,6.1296,Europe,2/14/20,0,0,0,0.0,0.0
13492,Luxembourg,49.8153,6.1296,Europe,2/15/20,0,0,0,0.0,0.0
13493,Luxembourg,49.8153,6.1296,Europe,2/16/20,0,0,0,0.0,0.0
13494,Luxembourg,49.8153,6.1296,Europe,2/17/20,0,0,0,0.0,0.0
13495,Luxembourg,49.8153,6.1296,Europe,2/18/20,0,0,0,0.0,0.0
13496,Luxembourg,49.8153,6.1296,Europe,2/19/20,0,0,0,0.0,0.0
13497,Luxembourg,49.8153,6.1296,Europe,2/20/20,0,0,0,0.0,0.0
13498,Luxembourg,49.8153,6.1296,Europe,2/21/20,0,0,0,0.0,0.0
13499,Luxembourg,49.8153,6.1296,Europe,2/22/20,0,0,0,0.0,0.0
13500,Luxembourg,49.8153,6.1296,Europe,2/23/20,0,0,0,0.0,0.0
13501,Luxembourg,49.8153,6.1296,Europe,2/24/20,0,0,0,0.0,0.0
13502,Luxembourg,49.8153,6.1296,Europe,2/25/20,0,0,0,0.0,0.0
13503,Luxembourg,49.8153,6.1296,Europe,2/26/20,0,0,0,0.0,0.0
13504,Luxembourg,49.8153,6.1296,Europe,2/27/20,0,0,0,0.0,0.0
13505,Luxembourg,49.8153,6.1296,Europe,2/28/20,0,0,0,0.0,0.0
13506,Luxembourg,49.8153,6.1296,Europe,2/29/20,1,0,0,0.0,0.0
13507,Luxembourg,49.8153,6.1296,Europe,3/1/20,1,0,0,0.0,0.0
13508,Luxembourg,49.8153,6.1296,Europe,3/2/20,1,0,0,0.0,0.0
13509,Luxembourg,49.8153,6.1296,Europe,3/3/20,1,0,0,0.0,0.0
13510,Luxembourg,49.8153,6.1296,Europe,3/4/20,1,0,0,0.0,0.0
13511,Luxembourg,49.8153,6.1296,Europe,3/5/20,1,0,0,0.0,0.0
13512,Luxembourg,49.8153,6.1296,Europe,3/6/20,2,0,0,0.0,0.0
13513,Luxembourg,49.8153,6.1296,Europe,3/7/20,2,0,0,0.0,0.0
13514,Luxembourg,49.8153,6.1296,Europe,3/8/20,3,0,0,0.0,0.0
13515,Luxembourg,49.8153,6.1296,Europe,3/9/20,3,0,0,0.0,0.0
13516,Luxembourg,49.8153,6.1296,Europe,3/10/20,5,0,0,0.0,0.0
13517,Luxembourg,49.8153,6.1296,Europe,3/11/20,7,0,0,0.0,0.0
13518,Luxembourg,49.8153,6.1296,Europe,3/12/20,19,0,0,0.0,0.0
13519,Luxembourg,49.8153,6.1296,Europe,3/13/20,34,0,0,0.0,0.0
13520,Luxembourg,49.8153,6.1296,Europe,3/14/20,51,1,0,0.0,0.0
13521,Luxembourg,49.8153,6.1296,Europe,3/15/20,59,1,0,0.0,0.0
13522,Luxembourg,49.8153,6.1296,Europe,3/16/20,77,1,0,0.0,0.0
13523,Luxembourg,49.8153,6.1296,Europe,3/17/20,140,1,0,0.0,0.0
13524,Luxembourg,49.8153,6.1296,Europe,3/18/20,203,2,0,0.0,0.0
13525,Luxembourg,49.8153,6.1296,Europe,3/19/20,335,4,0,0.0,0.0
13526,Luxembourg,49.8153,6.1296,Europe,3/20/20,484,4,0,0.0,0.0
13527,Luxembourg,49.8153,6.1296,Europe,3/21/20,670,8,0,0.0,0.0
13528,Luxembourg,49.8153,6.1296,Europe,3/22/20,798,8,6,0.0,0.0
13529,Luxembourg,49.8153,6.1296,Europe,3/23/20,875,8,6,0.0,0.0
13530,Luxembourg,49.8153,6.1296,Europe,3/24/20,1099,8,6,0.0,0.0
13531,Luxembourg,49.8153,6.1296,Europe,3/25/20,1333,8,6,0.0,0.0
13532,Luxembourg,49.8153,6.1296,Europe,3/26/20,1453,9,6,0.0,0.0
13533,Luxembourg,49.8153,6.1296,Europe,3/27/20,1605,15,40,0.0,0.0
13534,Luxembourg,49.8153,6.1296,Europe,3/28/20,1831,18,40,0.0,0.0
13535,Luxembourg,49.8153,6.1296,Europe,3/29/20,1950,21,40,0.0,0.0
13536,Luxembourg,49.8153,6.1296,Europe,3/30/20,1988,22,40,0.0,0.0
13537,Luxembourg,49.8153,6.1296,Europe,3/31/20,2178,23,80,0.0,0.0
13538,Luxembourg,49.8153,6.1296,Europe,4/1/20,2319,29,80,0.0,0.0
13539,Luxembourg,49.8153,6.1296,Europe,4/2/20,2487,30,80,0.0,0.0
13540,Luxembourg,49.8153,6.1296,Europe,4/3/20,2612,31,500,1330.0,1330.0
13541,Luxembourg,49.8153,6.1296,Europe,4/4/20,2729,31,500,0.0,1330.0
13542,Luxembourg,49.8153,6.1296,Europe,4/5/20,2804,36,500,0.0,1330.0
13543,Luxembourg,49.8153,6.1296,Europe,4/6/20,2843,41,500,0.0,1330.0
13544,Luxembourg,49.8153,6.1296,Europe,4/7/20,2970,44,500,0.0,1330.0
13545,Luxembourg,49.8153,6.1296,Europe,4/8/20,3034,46,500,0.0,1330.0
13546,Luxembourg,49.8153,6.1296,Europe,4/9/20,3115,52,500,752.0,2082.0
13547,Luxembourg,49.8153,6.1296,Europe,4/10/20,3223,54,500,692.0,2774.0
13548,Luxembourg,49.8153,6.1296,Europe,4/11/20,3270,62,500,350.0,3124.0
13549,Luxembourg,49.8153,6.1296,Europe,4/12/20,3281,66,500,0.0,3124.0
13550,Luxembourg,49.8153,6.1296,Europe,4/13/20,3292,69,500,0.0,3124.0
13551,Luxembourg,49.8153,6.1296,Europe,4/14/20,3307,67,500,1200.0,4324.0
13552,Luxembourg,49.8153,6.1296,Europe,4/15/20,3373,69,526,937.0,5261.0
13553,Luxembourg,49.8153,6.1296,Europe,4/16/20,3444,69,552,734.0,5995.0
13554,Luxembourg,49.8153,6.1296,Europe,4/17/20,3480,72,579,858.0,6853.0
13555,Luxembourg,49.8153,6.1296,Europe,4/18/20,3537,72,601,414.0,7267.0
13556,Luxembourg,49.8153,6.1296,Europe,4/19/20,3550,73,627,132.0,7399.0
13557,Luxembourg,49.8153,6.1296,Europe,4/20/20,3558,75,637,1164.0,8563.0
13558,Luxembourg,49.8153,6.1296,Europe,4/21/20,3618,78,670,1125.0,9688.0
13559,Luxembourg,49.8153,6.1296,Europe,4/22/20,3654,80,711,804.0,10492.0
13560,Luxembourg,49.8153,6.1296,Europe,4/23/20,3665,83,728,891.0,11383.0
13561,Luxembourg,49.8153,6.1296,Europe,4/24/20,3695,85,3007,732.0,12115.0
13562,Luxembourg,49.8153,6.1296,Europe,4/25/20,3711,85,3088,489.0,12604.0
13563,Luxembourg,49.8153,6.1296,Europe,4/26/20,3723,88,3104,99.0,12703.0
13564,Luxembourg,49.8153,6.1296,Europe,4/27/20,3729,88,3123,639.0,13342.0
13565,Luxembourg,49.8153,6.1296,Europe,4/28/20,3741,89,3123,2017.0,15359.0
13566,Luxembourg,49.8153,6.1296,Europe,4/29/20,3769,89,3134,885.0,16244.0
13567,Luxembourg,49.8153,6.1296,Europe,4/30/20,3784,90,3213,2252.0,18496.0
13568,Luxembourg,49.8153,6.1296,Europe,5/1/20,3802,92,3213,2565.0,21061.0
13569,Luxembourg,49.8153,6.1296,Europe,5/2/20,3812,92,3318,658.0,21719.0
13570,Luxembourg,49.8153,6.1296,Europe,5/3/20,3824,96,3379,221.0,21940.0
13571,Luxembourg,49.8153,6.1296,Europe,5/4/20,3828,96,3405,960.0,22900.0
13572,Luxembourg,49.8153,6.1296,Europe,5/5/20,3840,96,3412,1234.0,24134.0
13573,Luxembourg,49.8153,6.1296,Europe,5/6/20,3851,98,3452,1350.0,25484.0
13574,Luxembourg,49.8153,6.1296,Europe,5/7/20,3859,100,3505,1374.0,26858.0
13575,Luxembourg,49.8153,6.1296,Europe,5/8/20,3871,100,3526,1206.0,28064.0
13576,Luxembourg,49.8153,6.1296,Europe,5/9/20,3877,101,3550,787.0,28851.0
13577,Luxembourg,49.8153,6.1296,Europe,5/10/20,3886,101,3586,165.0,29016.0
13578,Luxembourg,49.8153,6.1296,Europe,5/11/20,3888,101,3602,979.0,29995.0
13579,Luxembourg,49.8153,6.1296,Europe,5/12/20,3894,102,3610,1293.0,31288.0
13580,Luxembourg,49.8153,6.1296,Europe,5/13/20,3904,103,3629,1040.0,32328.0
13581,Luxembourg,49.8153,6.1296,Europe,5/14/20,3915,103,3665,1260.0,33588.0
13582,Luxembourg,49.8153,6.1296,Europe,5/15/20,3923,104,3682,259.0,33847.0
13583,Luxembourg,49.8153,6.1296,Europe,5/16/20,3930,104,3699,1907.0,35754.0
13584,Luxembourg,49.8153,6.1296,Europe,5/17/20,3945,107,3702,107.0,35861.0
13585,Luxembourg,49.8153,6.1296,Europe,5/18/20,3947,107,3715,751.0,36612.0
13586,Luxembourg,49.8153,6.1296,Europe,5/19/20,3958,109,3718,1007.0,37619.0
13587,Luxembourg,49.8153,6.1296,Europe,5/20/20,3971,109,3728,0.0,37619.0
13588,Luxembourg,49.8153,6.1296,Europe,5/21/20,3980,109,3741,0.0,37619.0
13589,Luxembourg,49.8153,6.1296,Europe,5/22/20,3981,109,3748,929.0,38548.0
13590,Luxembourg,49.8153,6.1296,Europe,5/23/20,3990,109,3758,1076.0,39624.0
13591,Luxembourg,49.8153,6.1296,Europe,5/24/20,3992,110,3767,378.0,40002.0
13592,Luxembourg,49.8153,6.1296,Europe,5/25/20,3993,110,3781,722.0,40724.0
13593,Luxembourg,49.8153,6.1296,Europe,5/26/20,3995,110,3783,1319.0,42043.0
13594,Luxembourg,49.8153,6.1296,Europe,5/27/20,4001,110,3791,950.0,42993.0
13595,Luxembourg,49.8153,6.1296,Europe,5/28/20,4008,110,3803,1898.0,44891.0
13596,Luxembourg,49.8153,6.1296,Europe,5/29/20,4012,110,3815,1370.0,46261.0
13597,Luxembourg,49.8153,6.1296,Europe,5/30/20,4016,110,3815,1066.0,47327.0
13598,Luxembourg,49.8153,6.1296,Europe,5/31/20,4018,110,3833,162.0,47489.0
13599,Luxembourg,49.8153,6.1296,Europe,6/1/20,4019,110,3845,2432.0,49921.0
13600,Luxembourg,49.8153,6.1296,Europe,6/2/20,4020,110,3848,1458.0,51379.0
13601,Luxembourg,49.8153,6.1296,Europe,6/3/20,4024,110,3861,2893.0,54272.0
13602,Luxembourg,49.8153,6.1296,Europe,6/4/20,4027,110,3874,1296.0,55568.0
13603,Luxembourg,49.8153,6.1296,Europe,6/5/20,4032,110,3885,1261.0,56829.0
13604,Luxembourg,49.8153,6.1296,Europe,6/6/20,4035,110,3888,3117.0,59946.0
13605,Luxembourg,49.8153,6.1296,Europe,6/7/20,4039,110,3899,183.0,60129.0
13606,Luxembourg,49.8153,6.1296,Europe,6/8/20,4040,110,3901,680.0,60809.0
13607,Luxembourg,49.8153,6.1296,Europe,6/9/20,4046,110,3902,2289.0,63098.0
13608,Luxembourg,49.8153,6.1296,Europe,6/10/20,4049,110,3904,7029.0,70127.0
13609,Luxembourg,49.8153,6.1296,Europe,6/11/20,4052,110,3910,3645.0,73772.0
13610,Luxembourg,49.8153,6.1296,Europe,6/12/20,4055,110,3918,4185.0,77957.0
13611,Luxembourg,49.8153,6.1296,Europe,6/13/20,4063,110,3922,542.0,78499.0
13612,Luxembourg,49.8153,6.1296,Europe,6/14/20,4070,110,3929,4342.0,82841.0
13613,Luxembourg,49.8153,6.1296,Europe,6/15/20,4072,110,3931,5923.0,88764.0
13614,Luxembourg,49.8153,6.1296,Europe,6/16/20,4075,110,3933,7202.0,95966.0
13615,Luxembourg,49.8153,6.1296,Europe,6/17/20,4085,110,3935,8430.0,104396.0
13616,Madagascar,-18.7669,46.8691,Africa,1/22/20,0,0,0,0.0,0.0
13617,Madagascar,-18.7669,46.8691,Africa,1/23/20,0,0,0,0.0,0.0
13618,Madagascar,-18.7669,46.8691,Africa,1/24/20,0,0,0,0.0,0.0
13619,Madagascar,-18.7669,46.8691,Africa,1/25/20,0,0,0,0.0,0.0
13620,Madagascar,-18.7669,46.8691,Africa,1/26/20,0,0,0,0.0,0.0
13621,Madagascar,-18.7669,46.8691,Africa,1/27/20,0,0,0,0.0,0.0
13622,Madagascar,-18.7669,46.8691,Africa,1/28/20,0,0,0,0.0,0.0
13623,Madagascar,-18.7669,46.8691,Africa,1/29/20,0,0,0,0.0,0.0
13624,Madagascar,-18.7669,46.8691,Africa,1/30/20,0,0,0,0.0,0.0
13625,Madagascar,-18.7669,46.8691,Africa,1/31/20,0,0,0,0.0,0.0
13626,Madagascar,-18.7669,46.8691,Africa,2/1/20,0,0,0,0.0,0.0
13627,Madagascar,-18.7669,46.8691,Africa,2/2/20,0,0,0,0.0,0.0
13628,Madagascar,-18.7669,46.8691,Africa,2/3/20,0,0,0,0.0,0.0
13629,Madagascar,-18.7669,46.8691,Africa,2/4/20,0,0,0,0.0,0.0
13630,Madagascar,-18.7669,46.8691,Africa,2/5/20,0,0,0,0.0,0.0
13631,Madagascar,-18.7669,46.8691,Africa,2/6/20,0,0,0,0.0,0.0
13632,Madagascar,-18.7669,46.8691,Africa,2/7/20,0,0,0,0.0,0.0
13633,Madagascar,-18.7669,46.8691,Africa,2/8/20,0,0,0,0.0,0.0
13634,Madagascar,-18.7669,46.8691,Africa,2/9/20,0,0,0,0.0,0.0
13635,Madagascar,-18.7669,46.8691,Africa,2/10/20,0,0,0,0.0,0.0
13636,Madagascar,-18.7669,46.8691,Africa,2/11/20,0,0,0,0.0,0.0
13637,Madagascar,-18.7669,46.8691,Africa,2/12/20,0,0,0,0.0,0.0
13638,Madagascar,-18.7669,46.8691,Africa,2/13/20,0,0,0,0.0,0.0
13639,Madagascar,-18.7669,46.8691,Africa,2/14/20,0,0,0,0.0,0.0
13640,Madagascar,-18.7669,46.8691,Africa,2/15/20,0,0,0,0.0,0.0
13641,Madagascar,-18.7669,46.8691,Africa,2/16/20,0,0,0,0.0,0.0
13642,Madagascar,-18.7669,46.8691,Africa,2/17/20,0,0,0,0.0,0.0
13643,Madagascar,-18.7669,46.8691,Africa,2/18/20,0,0,0,0.0,0.0
13644,Madagascar,-18.7669,46.8691,Africa,2/19/20,0,0,0,0.0,0.0
13645,Madagascar,-18.7669,46.8691,Africa,2/20/20,0,0,0,0.0,0.0
13646,Madagascar,-18.7669,46.8691,Africa,2/21/20,0,0,0,0.0,0.0
13647,Madagascar,-18.7669,46.8691,Africa,2/22/20,0,0,0,0.0,0.0
13648,Madagascar,-18.7669,46.8691,Africa,2/23/20,0,0,0,0.0,0.0
13649,Madagascar,-18.7669,46.8691,Africa,2/24/20,0,0,0,0.0,0.0
13650,Madagascar,-18.7669,46.8691,Africa,2/25/20,0,0,0,0.0,0.0
13651,Madagascar,-18.7669,46.8691,Africa,2/26/20,0,0,0,0.0,0.0
13652,Madagascar,-18.7669,46.8691,Africa,2/27/20,0,0,0,0.0,0.0
13653,Madagascar,-18.7669,46.8691,Africa,2/28/20,0,0,0,0.0,0.0
13654,Madagascar,-18.7669,46.8691,Africa,2/29/20,0,0,0,0.0,0.0
13655,Madagascar,-18.7669,46.8691,Africa,3/1/20,0,0,0,0.0,0.0
13656,Madagascar,-18.7669,46.8691,Africa,3/2/20,0,0,0,0.0,0.0
13657,Madagascar,-18.7669,46.8691,Africa,3/3/20,0,0,0,0.0,0.0
13658,Madagascar,-18.7669,46.8691,Africa,3/4/20,0,0,0,0.0,0.0
13659,Madagascar,-18.7669,46.8691,Africa,3/5/20,0,0,0,0.0,0.0
13660,Madagascar,-18.7669,46.8691,Africa,3/6/20,0,0,0,0.0,0.0
13661,Madagascar,-18.7669,46.8691,Africa,3/7/20,0,0,0,0.0,0.0
13662,Madagascar,-18.7669,46.8691,Africa,3/8/20,0,0,0,0.0,0.0
13663,Madagascar,-18.7669,46.8691,Africa,3/9/20,0,0,0,0.0,0.0
13664,Madagascar,-18.7669,46.8691,Africa,3/10/20,0,0,0,0.0,0.0
13665,Madagascar,-18.7669,46.8691,Africa,3/11/20,0,0,0,0.0,0.0
13666,Madagascar,-18.7669,46.8691,Africa,3/12/20,0,0,0,0.0,0.0
13667,Madagascar,-18.7669,46.8691,Africa,3/13/20,0,0,0,0.0,0.0
13668,Madagascar,-18.7669,46.8691,Africa,3/14/20,0,0,0,0.0,0.0
13669,Madagascar,-18.7669,46.8691,Africa,3/15/20,0,0,0,0.0,0.0
13670,Madagascar,-18.7669,46.8691,Africa,3/16/20,0,0,0,0.0,0.0
13671,Madagascar,-18.7669,46.8691,Africa,3/17/20,0,0,0,0.0,0.0
13672,Madagascar,-18.7669,46.8691,Africa,3/18/20,0,0,0,0.0,0.0
13673,Madagascar,-18.7669,46.8691,Africa,3/19/20,0,0,0,0.0,0.0
13674,Madagascar,-18.7669,46.8691,Africa,3/20/20,3,0,0,0.0,3.0
13675,Madagascar,-18.7669,46.8691,Africa,3/21/20,3,0,0,0.0,3.0
13676,Madagascar,-18.7669,46.8691,Africa,3/22/20,3,0,0,0.0,3.0
13677,Madagascar,-18.7669,46.8691,Africa,3/23/20,12,0,0,0.0,12.0
13678,Madagascar,-18.7669,46.8691,Africa,3/24/20,17,0,0,0.0,17.0
13679,Madagascar,-18.7669,46.8691,Africa,3/25/20,19,0,0,0.0,19.0
13680,Madagascar,-18.7669,46.8691,Africa,3/26/20,23,0,0,0.0,23.0
13681,Madagascar,-18.7669,46.8691,Africa,3/27/20,26,0,0,0.0,26.0
13682,Madagascar,-18.7669,46.8691,Africa,3/28/20,26,0,0,0.0,26.0
13683,Madagascar,-18.7669,46.8691,Africa,3/29/20,39,0,0,0.0,39.0
13684,Madagascar,-18.7669,46.8691,Africa,3/30/20,43,0,0,0.0,43.0
13685,Madagascar,-18.7669,46.8691,Africa,3/31/20,57,0,0,0.0,57.0
13686,Madagascar,-18.7669,46.8691,Africa,4/1/20,57,0,0,0.0,57.0
13687,Madagascar,-18.7669,46.8691,Africa,4/2/20,59,0,0,0.0,59.0
13688,Madagascar,-18.7669,46.8691,Africa,4/3/20,70,0,0,0.0,70.0
13689,Madagascar,-18.7669,46.8691,Africa,4/4/20,70,0,0,0.0,70.0
13690,Madagascar,-18.7669,46.8691,Africa,4/5/20,72,0,2,0.0,72.0
13691,Madagascar,-18.7669,46.8691,Africa,4/6/20,82,0,2,0.0,82.0
13692,Madagascar,-18.7669,46.8691,Africa,4/7/20,88,0,7,0.0,88.0
13693,Madagascar,-18.7669,46.8691,Africa,4/8/20,93,0,11,0.0,93.0
13694,Madagascar,-18.7669,46.8691,Africa,4/9/20,93,0,11,0.0,93.0
13695,Madagascar,-18.7669,46.8691,Africa,4/10/20,93,0,11,0.0,93.0
13696,Madagascar,-18.7669,46.8691,Africa,4/11/20,102,0,11,0.0,102.0
13697,Madagascar,-18.7669,46.8691,Africa,4/12/20,106,0,20,0.0,106.0
13698,Madagascar,-18.7669,46.8691,Africa,4/13/20,106,0,21,0.0,106.0
13699,Madagascar,-18.7669,46.8691,Africa,4/14/20,108,0,23,0.0,108.0
13700,Madagascar,-18.7669,46.8691,Africa,4/15/20,110,0,29,0.0,110.0
13701,Madagascar,-18.7669,46.8691,Africa,4/16/20,111,0,33,0.0,111.0
13702,Madagascar,-18.7669,46.8691,Africa,4/17/20,117,0,33,0.0,117.0
13703,Madagascar,-18.7669,46.8691,Africa,4/18/20,120,0,35,0.0,120.0
13704,Madagascar,-18.7669,46.8691,Africa,4/19/20,121,0,39,0.0,121.0
13705,Madagascar,-18.7669,46.8691,Africa,4/20/20,121,0,41,0.0,121.0
13706,Madagascar,-18.7669,46.8691,Africa,4/21/20,121,0,44,0.0,121.0
13707,Madagascar,-18.7669,46.8691,Africa,4/22/20,121,0,52,0.0,121.0
13708,Madagascar,-18.7669,46.8691,Africa,4/23/20,121,0,58,0.0,121.0
13709,Madagascar,-18.7669,46.8691,Africa,4/24/20,122,0,61,0.0,122.0
13710,Madagascar,-18.7669,46.8691,Africa,4/25/20,123,0,62,0.0,123.0
13711,Madagascar,-18.7669,46.8691,Africa,4/26/20,124,0,71,0.0,124.0
13712,Madagascar,-18.7669,46.8691,Africa,4/27/20,128,0,75,0.0,128.0
13713,Madagascar,-18.7669,46.8691,Africa,4/28/20,128,0,82,0.0,128.0
13714,Madagascar,-18.7669,46.8691,Africa,4/29/20,128,0,90,0.0,128.0
13715,Madagascar,-18.7669,46.8691,Africa,4/30/20,128,0,92,0.0,128.0
13716,Madagascar,-18.7669,46.8691,Africa,5/1/20,132,0,94,0.0,132.0
13717,Madagascar,-18.7669,46.8691,Africa,5/2/20,135,0,97,0.0,135.0
13718,Madagascar,-18.7669,46.8691,Africa,5/3/20,149,0,98,0.0,149.0
13719,Madagascar,-18.7669,46.8691,Africa,5/4/20,149,0,99,0.0,149.0
13720,Madagascar,-18.7669,46.8691,Africa,5/5/20,151,0,101,0.0,151.0
13721,Madagascar,-18.7669,46.8691,Africa,5/6/20,158,0,101,0.0,158.0
13722,Madagascar,-18.7669,46.8691,Africa,5/7/20,193,0,101,0.0,193.0
13723,Madagascar,-18.7669,46.8691,Africa,5/8/20,193,0,101,0.0,193.0
13724,Madagascar,-18.7669,46.8691,Africa,5/9/20,193,0,101,0.0,193.0
13725,Madagascar,-18.7669,46.8691,Africa,5/10/20,193,0,101,0.0,193.0
13726,Madagascar,-18.7669,46.8691,Africa,5/11/20,186,0,101,0.0,186.0
13727,Madagascar,-18.7669,46.8691,Africa,5/12/20,186,0,101,0.0,186.0
13728,Madagascar,-18.7669,46.8691,Africa,5/13/20,212,0,107,0.0,212.0
13729,Madagascar,-18.7669,46.8691,Africa,5/14/20,230,0,108,0.0,230.0
13730,Madagascar,-18.7669,46.8691,Africa,5/15/20,238,0,112,0.0,238.0
13731,Madagascar,-18.7669,46.8691,Africa,5/16/20,283,0,114,0.0,283.0
13732,Madagascar,-18.7669,46.8691,Africa,5/17/20,304,1,114,0.0,304.0
13733,Madagascar,-18.7669,46.8691,Africa,5/18/20,322,1,119,0.0,322.0
13734,Madagascar,-18.7669,46.8691,Africa,5/19/20,326,2,119,0.0,326.0
13735,Madagascar,-18.7669,46.8691,Africa,5/20/20,371,2,131,0.0,371.0
13736,Madagascar,-18.7669,46.8691,Africa,5/21/20,405,2,131,0.0,405.0
13737,Madagascar,-18.7669,46.8691,Africa,5/22/20,448,2,135,0.0,448.0
13738,Madagascar,-18.7669,46.8691,Africa,5/23/20,488,2,138,0.0,488.0
13739,Madagascar,-18.7669,46.8691,Africa,5/24/20,527,2,142,0.0,527.0
13740,Madagascar,-18.7669,46.8691,Africa,5/25/20,542,2,147,0.0,542.0
13741,Madagascar,-18.7669,46.8691,Africa,5/26/20,586,2,147,0.0,586.0
13742,Madagascar,-18.7669,46.8691,Africa,5/27/20,612,2,151,0.0,612.0
13743,Madagascar,-18.7669,46.8691,Africa,5/28/20,656,2,154,0.0,656.0
13744,Madagascar,-18.7669,46.8691,Africa,5/29/20,698,5,164,0.0,698.0
13745,Madagascar,-18.7669,46.8691,Africa,5/30/20,758,6,165,0.0,758.0
13746,Madagascar,-18.7669,46.8691,Africa,5/31/20,771,6,168,0.0,771.0
13747,Madagascar,-18.7669,46.8691,Africa,6/1/20,826,6,174,0.0,826.0
13748,Madagascar,-18.7669,46.8691,Africa,6/2/20,845,6,185,0.0,845.0
13749,Madagascar,-18.7669,46.8691,Africa,6/3/20,908,6,195,0.0,908.0
13750,Madagascar,-18.7669,46.8691,Africa,6/4/20,957,7,200,0.0,957.0
13751,Madagascar,-18.7669,46.8691,Africa,6/5/20,975,7,201,0.0,975.0
13752,Madagascar,-18.7669,46.8691,Africa,6/6/20,1026,8,212,0.0,1026.0
13753,Madagascar,-18.7669,46.8691,Africa,6/7/20,1052,9,233,0.0,1052.0
13754,Madagascar,-18.7669,46.8691,Africa,6/8/20,1094,9,254,0.0,1094.0
13755,Madagascar,-18.7669,46.8691,Africa,6/9/20,1138,9,274,0.0,1138.0
13756,Madagascar,-18.7669,46.8691,Africa,6/10/20,1162,10,296,0.0,1162.0
13757,Madagascar,-18.7669,46.8691,Africa,6/11/20,1203,10,312,0.0,1203.0
13758,Madagascar,-18.7669,46.8691,Africa,6/12/20,1240,10,344,0.0,1240.0
13759,Madagascar,-18.7669,46.8691,Africa,6/13/20,1252,10,362,0.0,1252.0
13760,Madagascar,-18.7669,46.8691,Africa,6/14/20,1272,10,367,0.0,1272.0
13761,Madagascar,-18.7669,46.8691,Africa,6/15/20,1290,10,384,0.0,1290.0
13762,Madagascar,-18.7669,46.8691,Africa,6/16/20,1317,12,417,0.0,1317.0
13763,Madagascar,-18.7669,46.8691,Africa,6/17/20,1378,12,450,0.0,1378.0
13764,Malaysia,2.5,112.5,Asia,1/22/20,0,0,0,0.0,0.0
13765,Malaysia,2.5,112.5,Asia,1/23/20,0,0,0,0.0,0.0
13766,Malaysia,2.5,112.5,Asia,1/24/20,0,0,0,0.0,0.0
13767,Malaysia,2.5,112.5,Asia,1/25/20,3,0,0,0.0,0.0
13768,Malaysia,2.5,112.5,Asia,1/26/20,4,0,0,0.0,0.0
13769,Malaysia,2.5,112.5,Asia,1/27/20,4,0,0,0.0,0.0
13770,Malaysia,2.5,112.5,Asia,1/28/20,4,0,0,0.0,0.0
13771,Malaysia,2.5,112.5,Asia,1/29/20,7,0,0,0.0,0.0
13772,Malaysia,2.5,112.5,Asia,1/30/20,8,0,0,0.0,0.0
13773,Malaysia,2.5,112.5,Asia,1/31/20,8,0,0,0.0,0.0
13774,Malaysia,2.5,112.5,Asia,2/1/20,8,0,0,0.0,0.0
13775,Malaysia,2.5,112.5,Asia,2/2/20,8,0,0,0.0,0.0
13776,Malaysia,2.5,112.5,Asia,2/3/20,8,0,0,0.0,0.0
13777,Malaysia,2.5,112.5,Asia,2/4/20,10,0,0,0.0,0.0
13778,Malaysia,2.5,112.5,Asia,2/5/20,12,0,0,0.0,0.0
13779,Malaysia,2.5,112.5,Asia,2/6/20,12,0,0,0.0,0.0
13780,Malaysia,2.5,112.5,Asia,2/7/20,12,0,1,0.0,0.0
13781,Malaysia,2.5,112.5,Asia,2/8/20,16,0,1,0.0,0.0
13782,Malaysia,2.5,112.5,Asia,2/9/20,16,0,1,0.0,0.0
13783,Malaysia,2.5,112.5,Asia,2/10/20,18,0,1,0.0,0.0
13784,Malaysia,2.5,112.5,Asia,2/11/20,18,0,3,0.0,0.0
13785,Malaysia,2.5,112.5,Asia,2/12/20,18,0,3,0.0,0.0
13786,Malaysia,2.5,112.5,Asia,2/13/20,19,0,3,0.0,0.0
13787,Malaysia,2.5,112.5,Asia,2/14/20,19,0,3,0.0,0.0
13788,Malaysia,2.5,112.5,Asia,2/15/20,22,0,7,0.0,0.0
13789,Malaysia,2.5,112.5,Asia,2/16/20,22,0,7,101.0,101.0
